no_ste;no_unit_cond;cd_emp;no_int_clg;dte_hre_crea;dte_hre_modif;aut_modif;typ_unit;qte;cd_lot;no_ext_unit_cond;cd_art;ind_pr_art;des_art_a;nrm_art_a;nrm_art_b;cd_art;des_art_a;ind_pr_art;cd_serie;dte_hre_crea;dte_hre_modif;dte_hre_entree;cpt_bnliv;cpt_bn_liv;no_ligne
1;2169295;ZF;;29/01/2022 00:56;29/01/2022 00:56;CFO;C;8;OF34627;2169295;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186046;29/01/2022 00:53;29/01/2022 00:53;29/01/2022 00:56;;;104
1;2169295;ZF;;29/01/2022 00:56;29/01/2022 00:56;CFO;C;8;OF34627;2169295;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186047;29/01/2022 00:55;29/01/2022 00:55;29/01/2022 00:56;;;104
1;2169293;ZF;;29/01/2022 00:51;29/01/2022 00:51;CFO;C;8;OF34621;2169293;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650436;29/01/2022 00:47;29/01/2022 00:47;29/01/2022 00:51;;;101
1;2169293;ZF;;29/01/2022 00:51;29/01/2022 00:51;CFO;C;8;OF34621;2169293;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650437;29/01/2022 00:48;29/01/2022 00:48;29/01/2022 00:51;;;101
1;2169293;ZF;;29/01/2022 00:51;29/01/2022 00:51;CFO;C;8;OF34621;2169293;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650438;29/01/2022 00:50;29/01/2022 00:50;29/01/2022 00:51;;;101
1;2169293;ZF;;29/01/2022 00:51;29/01/2022 00:51;CFO;C;8;OF34621;2169293;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650439;29/01/2022 00:51;29/01/2022 00:51;29/01/2022 00:51;;;101
1;2169294;ZF;;29/01/2022 00:46;29/01/2022 00:46;CFO;C;8;OF34627;2169294;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186042;29/01/2022 00:46;29/01/2022 00:46;29/01/2022 00:46;;;104
1;2169293;ZF;;29/01/2022 00:51;29/01/2022 00:51;CFO;C;8;OF34621;2169293;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650435;29/01/2022 00:46;29/01/2022 00:46;29/01/2022 00:51;;;101
1;2169294;ZF;;29/01/2022 00:46;29/01/2022 00:46;CFO;C;8;OF34627;2169294;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186041;29/01/2022 00:45;29/01/2022 00:45;29/01/2022 00:46;;;104
1;2169294;ZF;;29/01/2022 00:46;29/01/2022 00:46;CFO;C;8;OF34627;2169294;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186034;29/01/2022 00:45;29/01/2022 00:45;29/01/2022 00:46;;;104
1;2169293;ZF;;29/01/2022 00:51;29/01/2022 00:51;CFO;C;8;OF34621;2169293;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650434;29/01/2022 00:44;29/01/2022 00:44;29/01/2022 00:51;;;101
1;2169294;ZF;;29/01/2022 00:46;29/01/2022 00:46;CFO;C;8;OF34627;2169294;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186036;29/01/2022 00:41;29/01/2022 00:41;29/01/2022 00:46;;;104
1;2169294;ZF;;29/01/2022 00:46;29/01/2022 00:46;CFO;C;8;OF34627;2169294;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186032;29/01/2022 00:41;29/01/2022 00:41;29/01/2022 00:46;;;104
1;2169294;ZF;;29/01/2022 00:46;29/01/2022 00:46;CFO;C;8;OF34627;2169294;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186037;29/01/2022 00:41;29/01/2022 00:41;29/01/2022 00:46;;;104
1;2169294;ZF;;29/01/2022 00:46;29/01/2022 00:46;CFO;C;8;OF34627;2169294;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186038;29/01/2022 00:42;29/01/2022 00:42;29/01/2022 00:46;;;104
1;2169294;ZF;;29/01/2022 00:46;29/01/2022 00:46;CFO;C;8;OF34627;2169294;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186039;29/01/2022 00:43;29/01/2022 00:43;29/01/2022 00:46;;;104
1;2169293;ZF;;29/01/2022 00:51;29/01/2022 00:51;CFO;C;8;OF34621;2169293;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650433;29/01/2022 00:40;29/01/2022 00:40;29/01/2022 00:51;;;101
1;2169292;ZF;;29/01/2022 00:33;29/01/2022 00:33;CFO;C;8;OF34627;2169292;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186035;29/01/2022 00:33;29/01/2022 00:33;29/01/2022 00:33;;;104
1;2169293;ZF;;29/01/2022 00:51;29/01/2022 00:51;CFO;C;8;OF34621;2169293;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650432;29/01/2022 00:28;29/01/2022 00:28;29/01/2022 00:51;;;101
1;2169292;ZF;;29/01/2022 00:33;29/01/2022 00:33;CFO;C;8;OF34627;2169292;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186026;28/01/2022 23:51;28/01/2022 23:51;29/01/2022 00:33;;;104
1;2169292;ZF;;29/01/2022 00:33;29/01/2022 00:33;CFO;C;8;OF34627;2169292;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186024;28/01/2022 23:51;28/01/2022 23:51;29/01/2022 00:33;;;104
1;2169292;ZF;;29/01/2022 00:33;29/01/2022 00:33;CFO;C;8;OF34627;2169292;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186027;28/01/2022 23:52;28/01/2022 23:52;29/01/2022 00:33;;;104
1;2169292;ZF;;29/01/2022 00:33;29/01/2022 00:33;CFO;C;8;OF34627;2169292;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186028;28/01/2022 23:53;28/01/2022 23:53;29/01/2022 00:33;;;104
1;2169292;ZF;;29/01/2022 00:33;29/01/2022 00:33;CFO;C;8;OF34627;2169292;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186029;28/01/2022 23:53;28/01/2022 23:53;29/01/2022 00:33;;;104
1;2169292;ZF;;29/01/2022 00:33;29/01/2022 00:33;CFO;C;8;OF34627;2169292;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186030;28/01/2022 23:54;28/01/2022 23:54;29/01/2022 00:33;;;104
1;2169292;ZF;;29/01/2022 00:33;29/01/2022 00:33;CFO;C;8;OF34627;2169292;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186031;28/01/2022 23:55;28/01/2022 23:55;29/01/2022 00:33;;;104
1;2169290;ZF;;28/01/2022 23:48;28/01/2022 23:48;CFO;C;8;OF34621;2169290;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650429;28/01/2022 23:48;28/01/2022 23:48;28/01/2022 23:48;;;101
1;2169291;ZF;;28/01/2022 23:47;28/01/2022 23:47;CFO;C;8;OF34627;2169291;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186025;28/01/2022 23:47;28/01/2022 23:47;28/01/2022 23:47;;;104
1;2169290;ZF;;28/01/2022 23:48;28/01/2022 23:48;CFO;C;8;OF34621;2169290;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650425;28/01/2022 23:34;28/01/2022 23:34;28/01/2022 23:48;;;101
1;2169290;ZF;;28/01/2022 23:48;28/01/2022 23:48;CFO;C;8;OF34621;2169290;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650396;28/01/2022 23:35;28/01/2022 23:35;28/01/2022 23:48;;;101
1;2169290;ZF;;28/01/2022 23:48;28/01/2022 23:48;CFO;C;8;OF34621;2169290;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650426;28/01/2022 23:42;28/01/2022 23:42;28/01/2022 23:48;;;101
1;2169290;ZF;;28/01/2022 23:48;28/01/2022 23:48;CFO;C;8;OF34621;2169290;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650427;28/01/2022 23:44;28/01/2022 23:44;28/01/2022 23:48;;;101
1;2169291;ZF;;28/01/2022 23:47;28/01/2022 23:47;CFO;C;8;OF34627;2169291;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186017;28/01/2022 23:18;28/01/2022 23:18;28/01/2022 23:47;;;104
1;2169291;ZF;;28/01/2022 23:47;28/01/2022 23:47;CFO;C;8;OF34627;2169291;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186016;28/01/2022 23:18;28/01/2022 23:18;28/01/2022 23:47;;;104
1;2169291;ZF;;28/01/2022 23:47;28/01/2022 23:47;CFO;C;8;OF34627;2169291;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186019;28/01/2022 23:31;28/01/2022 23:31;28/01/2022 23:47;;;104
1;2169291;ZF;;28/01/2022 23:47;28/01/2022 23:47;CFO;C;8;OF34627;2169291;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186020;28/01/2022 23:31;28/01/2022 23:31;28/01/2022 23:47;;;104
1;2169291;ZF;;28/01/2022 23:47;28/01/2022 23:47;CFO;C;8;OF34627;2169291;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186021;28/01/2022 23:31;28/01/2022 23:31;28/01/2022 23:47;;;104
1;2169291;ZF;;28/01/2022 23:47;28/01/2022 23:47;CFO;C;8;OF34627;2169291;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186022;28/01/2022 23:33;28/01/2022 23:33;28/01/2022 23:47;;;104
1;2169291;ZF;;28/01/2022 23:47;28/01/2022 23:47;CFO;C;8;OF34627;2169291;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186023;28/01/2022 23:34;28/01/2022 23:34;28/01/2022 23:47;;;104
1;2169290;ZF;;28/01/2022 23:48;28/01/2022 23:48;CFO;C;8;OF34621;2169290;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650424;28/01/2022 23:16;28/01/2022 23:16;28/01/2022 23:48;;;101
1;2169289;ZF;;28/01/2022 23:14;28/01/2022 23:14;CFO;C;8;OF34627;2169289;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186015;28/01/2022 23:14;28/01/2022 23:14;28/01/2022 23:14;;;104
1;2169290;ZF;;28/01/2022 23:48;28/01/2022 23:48;CFO;C;8;OF34621;2169290;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650414;28/01/2022 23:09;28/01/2022 23:09;28/01/2022 23:48;;;101
1;2169290;ZF;;28/01/2022 23:48;28/01/2022 23:48;CFO;C;8;OF34621;2169290;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650423;28/01/2022 23:13;28/01/2022 23:13;28/01/2022 23:48;;;101
1;2169288;ZF;;28/01/2022 23:01;28/01/2022 23:01;CFO;C;8;OF34621;2169288;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650418;28/01/2022 22:58;28/01/2022 22:58;28/01/2022 23:01;;;101
1;2169288;ZF;;28/01/2022 23:01;28/01/2022 23:01;CFO;C;8;OF34621;2169288;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650419;28/01/2022 23:00;28/01/2022 23:00;28/01/2022 23:01;;;101
1;2169288;ZF;;28/01/2022 23:01;28/01/2022 23:01;CFO;C;8;OF34621;2169288;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650420;28/01/2022 23:01;28/01/2022 23:01;28/01/2022 23:01;;;101
1;2169289;ZF;;28/01/2022 23:14;28/01/2022 23:14;CFO;C;8;OF34627;2169289;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186014;28/01/2022 22:57;28/01/2022 22:57;28/01/2022 23:14;;;104
1;2169288;ZF;;28/01/2022 23:01;28/01/2022 23:01;CFO;C;8;OF34621;2169288;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650417;28/01/2022 22:57;28/01/2022 22:57;28/01/2022 23:01;;;101
1;2169289;ZF;;28/01/2022 23:14;28/01/2022 23:14;CFO;C;8;OF34627;2169289;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186013;28/01/2022 22:57;28/01/2022 22:57;28/01/2022 23:14;;;104
1;2169288;ZF;;28/01/2022 23:01;28/01/2022 23:01;CFO;C;8;OF34621;2169288;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650416;28/01/2022 22:56;28/01/2022 22:56;28/01/2022 23:01;;;101
1;2169289;ZF;;28/01/2022 23:14;28/01/2022 23:14;CFO;C;8;OF34627;2169289;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186010;28/01/2022 22:52;28/01/2022 22:52;28/01/2022 23:14;;;104
1;2169289;ZF;;28/01/2022 23:14;28/01/2022 23:14;CFO;C;8;OF34627;2169289;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186008;28/01/2022 22:52;28/01/2022 22:52;28/01/2022 23:14;;;104
1;2169289;ZF;;28/01/2022 23:14;28/01/2022 23:14;CFO;C;8;OF34627;2169289;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186009;28/01/2022 22:52;28/01/2022 22:52;28/01/2022 23:14;;;104
1;2169289;ZF;;28/01/2022 23:14;28/01/2022 23:14;CFO;C;8;OF34627;2169289;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186012;28/01/2022 22:56;28/01/2022 22:56;28/01/2022 23:14;;;104
1;2169289;ZF;;28/01/2022 23:14;28/01/2022 23:14;CFO;C;8;OF34627;2169289;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186011;28/01/2022 22:56;28/01/2022 22:56;28/01/2022 23:14;;;104
1;2169288;ZF;;28/01/2022 23:01;28/01/2022 23:01;CFO;C;8;OF34621;2169288;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650413;28/01/2022 22:50;28/01/2022 22:50;28/01/2022 23:01;;;101
1;2169288;ZF;;28/01/2022 23:01;28/01/2022 23:01;CFO;C;8;OF34621;2169288;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650399;28/01/2022 22:50;28/01/2022 22:50;28/01/2022 23:01;;;101
1;2169288;ZF;;28/01/2022 23:01;28/01/2022 23:01;CFO;C;8;OF34621;2169288;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650415;28/01/2022 22:50;28/01/2022 22:50;28/01/2022 23:01;;;101
1;2169286;ZF;;28/01/2022 22:49;28/01/2022 22:49;CFO;C;8;OF34627;2169286;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186007;28/01/2022 22:49;28/01/2022 22:49;28/01/2022 22:49;;;104
1;2169287;ZF;;28/01/2022 22:44;28/01/2022 22:44;CFO;C;8;OF34621;2169287;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650406;28/01/2022 22:38;28/01/2022 22:38;28/01/2022 22:44;;;101
1;2169287;ZF;;28/01/2022 22:44;28/01/2022 22:44;CFO;C;8;OF34621;2169287;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650408;28/01/2022 22:38;28/01/2022 22:38;28/01/2022 22:44;;;101
1;2169287;ZF;;28/01/2022 22:44;28/01/2022 22:44;CFO;C;8;OF34621;2169287;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650405;28/01/2022 22:38;28/01/2022 22:38;28/01/2022 22:44;;;101
1;2169287;ZF;;28/01/2022 22:44;28/01/2022 22:44;CFO;C;8;OF34621;2169287;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650407;28/01/2022 22:38;28/01/2022 22:38;28/01/2022 22:44;;;101
1;2169287;ZF;;28/01/2022 22:44;28/01/2022 22:44;CFO;C;8;OF34621;2169287;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650409;28/01/2022 22:40;28/01/2022 22:40;28/01/2022 22:44;;;101
1;2169287;ZF;;28/01/2022 22:44;28/01/2022 22:44;CFO;C;8;OF34621;2169287;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650410;28/01/2022 22:41;28/01/2022 22:41;28/01/2022 22:44;;;101
1;2169287;ZF;;28/01/2022 22:44;28/01/2022 22:44;CFO;C;8;OF34621;2169287;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650411;28/01/2022 22:42;28/01/2022 22:42;28/01/2022 22:44;;;101
1;2169287;ZF;;28/01/2022 22:44;28/01/2022 22:44;CFO;C;8;OF34621;2169287;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650412;28/01/2022 22:44;28/01/2022 22:44;28/01/2022 22:44;;;101
1;2169286;ZF;;28/01/2022 22:49;28/01/2022 22:49;CFO;C;8;OF34627;2169286;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186003;28/01/2022 22:32;28/01/2022 22:32;28/01/2022 22:49;;;104
1;2169286;ZF;;28/01/2022 22:49;28/01/2022 22:49;CFO;C;8;OF34627;2169286;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186004;28/01/2022 22:32;28/01/2022 22:32;28/01/2022 22:49;;;104
1;2169286;ZF;;28/01/2022 22:49;28/01/2022 22:49;CFO;C;8;OF34627;2169286;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186005;28/01/2022 22:32;28/01/2022 22:32;28/01/2022 22:49;;;104
1;2169282;ZF;;28/01/2022 22:30;28/01/2022 22:30;CFO;C;8;OF34621;2169282;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650404;28/01/2022 22:30;28/01/2022 22:30;28/01/2022 22:30;;;101
1;2169286;ZF;;28/01/2022 22:49;28/01/2022 22:49;CFO;C;8;OF34627;2169286;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;185999;28/01/2022 22:30;28/01/2022 22:30;28/01/2022 22:49;;;104
1;2169286;ZF;;28/01/2022 22:49;28/01/2022 22:49;CFO;C;8;OF34627;2169286;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186000;28/01/2022 22:30;28/01/2022 22:30;28/01/2022 22:49;;;104
1;2169286;ZF;;28/01/2022 22:49;28/01/2022 22:49;CFO;C;8;OF34627;2169286;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186001;28/01/2022 22:30;28/01/2022 22:30;28/01/2022 22:49;;;104
1;2169286;ZF;;28/01/2022 22:49;28/01/2022 22:49;CFO;C;8;OF34627;2169286;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;186002;28/01/2022 22:30;28/01/2022 22:30;28/01/2022 22:49;;;104
1;2169282;ZF;;28/01/2022 22:30;28/01/2022 22:30;CFO;C;8;OF34621;2169282;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650394;28/01/2022 22:20;28/01/2022 22:20;28/01/2022 22:30;;;101
1;2169282;ZF;;28/01/2022 22:30;28/01/2022 22:30;CFO;C;8;OF34621;2169282;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650395;28/01/2022 22:21;28/01/2022 22:21;28/01/2022 22:30;;;101
1;2169282;ZF;;28/01/2022 22:30;28/01/2022 22:30;CFO;C;8;OF34621;2169282;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650398;28/01/2022 22:24;28/01/2022 22:24;28/01/2022 22:30;;;101
1;2169282;ZF;;28/01/2022 22:30;28/01/2022 22:30;CFO;C;8;OF34621;2169282;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650400;28/01/2022 22:27;28/01/2022 22:27;28/01/2022 22:30;;;101
1;2169282;ZF;;28/01/2022 22:30;28/01/2022 22:30;CFO;C;8;OF34621;2169282;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650401;28/01/2022 22:28;28/01/2022 22:28;28/01/2022 22:30;;;101
1;2169282;ZF;;28/01/2022 22:30;28/01/2022 22:30;CFO;C;8;OF34621;2169282;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;650402;28/01/2022 22:29;28/01/2022 22:29;28/01/2022 22:30;;;101
1;2169283;ZF;;28/01/2022 22:09;28/01/2022 22:09;CFO;C;8;OF34627;2169283;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;185993;28/01/2022 22:07;28/01/2022 22:07;28/01/2022 22:09;;;104
1;2169283;ZF;;28/01/2022 22:09;28/01/2022 22:09;CFO;C;8;OF34627;2169283;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;185992;28/01/2022 22:07;28/01/2022 22:07;28/01/2022 22:09;;;104
1;2169283;ZF;;28/01/2022 22:09;28/01/2022 22:09;CFO;C;8;OF34627;2169283;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;185994;28/01/2022 22:07;28/01/2022 22:07;28/01/2022 22:09;;;104
1;2169283;ZF;;28/01/2022 22:09;28/01/2022 22:09;CFO;C;8;OF34627;2169283;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;185995;28/01/2022 22:07;28/01/2022 22:07;28/01/2022 22:09;;;104
